API14,Well Name,Well Number,County,DI Play,Production Type,Spud Date,Year,Operator Company Name,DI Lateral Length
42317413420000,JOHN D,08SC,MARTIN (TX),MIDLAND,OIL,4/13/2018,2018,DIAMONDBACK ENERGY,9724
42317413410000,JOHN D,07MA,MARTIN (TX),MIDLAND,OIL,4/12/2018,2018,DIAMONDBACK ENERGY,9613
42317413390000,JOHN C,06WA,MARTIN (TX),MIDLAND,OIL,4/9/2018,2018,DIAMONDBACK ENERGY,9963.89
42317413380000,JOHN C,06SA,MARTIN (TX),MIDLAND,OIL,4/9/2018,2018,DIAMONDBACK ENERGY,10031
42317413370000,JOHN B,05BU,MARTIN (TX),MIDLAND,OIL,4/8/2018,2018,DIAMONDBACK ENERGY,10136
42317413340000,JOHN B,04WA,MARTIN (TX),MIDLAND,OIL,4/11/2018,2018,DIAMONDBACK ENERGY,9895
42317413310000,HOLT RANCH 21-10 (ALLOC-4NH),7UL,MARTIN (TX),MIDLAND,OIL,6/11/2018,2018,DIAMONDBACK ENERGY,10760
42317413290000,HOLT RANCH 21-10 (ALLOC-3NH),5UL,MARTIN (TX),MIDLAND,OIL,6/18/2018,2018,DIAMONDBACK ENERGY,10880
42317413280000,KATHRYN IDA UNIT,506H,MARTIN (TX),MIDLAND,OIL,4/2/2018,2018,DIAMONDBACK ENERGY,11182
42317413180000,LENORAH 1-21,0621SH,MARTIN (TX),MIDLAND,OIL,5/2/2018,2018,EXXON MOBIL,10335
42317413160000,MARGARET M4 (ALLOC-2SH),6LL,MARTIN (TX),MIDLAND,OIL,3/22/2018,2018,DIAMONDBACK ENERGY,10757
42317413150000,MARGARET M4 (ALLOC-2SH),4LB,MARTIN (TX),MIDLAND,OIL,3/14/2018,2018,DIAMONDBACK ENERGY,10720
42317413140000,MARGARET M4 (ALLOC-1SH),5UB,MARTIN (TX),MIDLAND,OIL,3/18/2018,2018,DIAMONDBACK ENERGY,10825
42317413110000,EPLEY E7P,116H,MARTIN (TX),MIDLAND,OIL,5/27/2018,2018,PIONEER NATURAL RESOURCES,9887
42317413100000,EPLEY E7O,115H,MARTIN (TX),MIDLAND,OIL,5/25/2018,2018,PIONEER NATURAL RESOURCES,10037
42317413060000,HN 249I,12HE,MARTIN (TX),MIDLAND,OIL,3/12/2018,2018,OVINTIV INC.,8002
42317413040000,HN 249X,10HF,MARTIN (TX),MIDLAND,OIL,3/17/2018,2018,OVINTIV INC.,7855
42317413010000,HN 249G,7HF,MARTIN (TX),MIDLAND,OIL,3/23/2018,2018,OVINTIV INC.,7880
42317412950000,SALE RANCH 13D,104H,MARTIN (TX),MIDLAND,OIL,5/20/2018,2018,PIONEER NATURAL RESOURCES,9122
42317412940000,SALE RANCH 13C,103H,MARTIN (TX),MIDLAND,OIL,5/19/2018,2018,PIONEER NATURAL RESOURCES,9182
42317412910000,HN 249G,6HC,MARTIN (TX),MIDLAND,OIL,3/14/2018,2018,OVINTIV INC.,7701
42317412890000,HN 249F,3HF,MARTIN (TX),MIDLAND,OIL,3/12/2018,2018,OVINTIV INC.,7934
42317412880000,HN 249F,4HD,MARTIN (TX),MIDLAND,OIL,3/12/2018,2018,OVINTIV INC.,7796
42317412870000,HN 249F,2HC,MARTIN (TX),MIDLAND,OIL,3/6/2018,2018,OVINTIV INC.,7394
42317412860000,HN 249F,1HE,MARTIN (TX),MIDLAND,OIL,3/13/2018,2018,OVINTIV INC.,8070
42317412850000,WOODY-INEZ 37W,23H,MARTIN (TX),MIDLAND,OIL,4/8/2018,2018,PIONEER NATURAL RESOURCES,7187
42317412820000,EPLEY W7Q,17H,MARTIN (TX),MIDLAND,OIL,4/26/2018,2018,PIONEER NATURAL RESOURCES,9887
42317412790000,EPLEY W7N,14H,MARTIN (TX),MIDLAND,OIL,4/24/2018,2018,PIONEER NATURAL RESOURCES,9927
42317412780000,DAVIDSON-HALE O 65-37,4215H,MARTIN (TX),MIDLAND,OIL,4/15/2018,2018,PIONEER NATURAL RESOURCES,7729
42317412770000,DAVIDSON-HALE O 65-37,2815H,MARTIN (TX),MIDLAND,OIL,4/25/2018,2018,PIONEER NATURAL RESOURCES,8878
42317412750000,MARGARET M4 (ALLOC-1SH),3LL,MARTIN (TX),MIDLAND,OIL,3/5/2018,2018,DIAMONDBACK ENERGY,10658
42317412740000,MARGARET M4 (ALLOC-1SH),2LA,MARTIN (TX),MIDLAND,OIL,3/9/2018,2018,DIAMONDBACK ENERGY,10814
42317412720000,UL COMANCHE 42A,1,MARTIN (TX),MIDLAND,OIL,4/13/2018,2018,DIAMONDBACK ENERGY,5144
42317412710000,UL COMANCHE 42B,2,MARTIN (TX),MIDLAND,OIL,5/28/2018,2018,DIAMONDBACK ENERGY,13831
42317412670000,UNIVERSITY 7-28 PU,103H,MARTIN (TX),MIDLAND,OIL,4/3/2018,2018,PIONEER NATURAL RESOURCES,10042
42317412600000,HAYDEN 14-23B-E,4210H,MARTIN (TX),MIDLAND,OIL,3/19/2018,2018,PIONEER NATURAL RESOURCES,10343
42317412590000,HAYDEN 14-23B-E,4309H,MARTIN (TX),MIDLAND,OIL,4/3/2018,2018,PIONEER NATURAL RESOURCES,10338
42317412570000,HOLT RANCH 21-10 (ALLOC-2NH),4UL,MARTIN (TX),MIDLAND,OIL,6/20/2018,2018,DIAMONDBACK ENERGY,10883
42317412560000,HOLT RANCH 21-10 (ALLOC-2NH),2LL,MARTIN (TX),MIDLAND,OIL,6/6/2018,2018,DIAMONDBACK ENERGY,10873
42317412550000,HOLT RANCH 21-10 (ALLOC-1NH),3LL,MARTIN (TX),MIDLAND,OIL,6/13/2018,2018,DIAMONDBACK ENERGY,10778
42317412510000,THELMA A,14SC,MARTIN (TX),MIDLAND,OIL,2/18/2018,2018,DIAMONDBACK ENERGY,8482
42317412490000,THELMA A,14BU,MARTIN (TX),MIDLAND,OIL,2/23/2018,2018,DIAMONDBACK ENERGY,8626.32
42317412430000,STRAIN RANCH 13B-24B-A,4202H,MARTIN (TX),MIDLAND,OIL,3/8/2018,2018,PIONEER NATURAL RESOURCES,10390
42317412420000,STRAIN RANCH 13B-24B-A,4301H,MARTIN (TX),MIDLAND,OIL,3/5/2018,2018,PIONEER NATURAL RESOURCES,10381
42317412410000,STRAIN RANCH 13B-24B-B,4303H,MARTIN (TX),MIDLAND,OIL,3/11/2018,2018,PIONEER NATURAL RESOURCES,10391
42317412390000,MARIE B,12WA,MARTIN (TX),MIDLAND,OIL,2/21/2018,2018,DIAMONDBACK ENERGY,8257
42317412360000,MARIE A,11WD,MARTIN (TX),MIDLAND,OIL,2/25/2018,2018,DIAMONDBACK ENERGY,10186
42317412350000,MARIE A,10BU,MARTIN (TX),MIDLAND,OIL,2/25/2018,2018,DIAMONDBACK ENERGY,10232
42317412330000,MARIE A,10WA,MARTIN (TX),MIDLAND,OIL,2/23/2018,2018,DIAMONDBACK ENERGY,10191
42317412180000,KIMBERLY C,2003LS,MARTIN (TX),MIDLAND,OIL,5/17/2018,2018,DIAMONDBACK ENERGY,11114
42317412170000,KIMBERLY B,2002LS,MARTIN (TX),MIDLAND,OIL,5/19/2018,2018,DIAMONDBACK ENERGY,11084
42317412160000,KIMBERLY A,2001LS,MARTIN (TX),MIDLAND,OIL,5/23/2018,2018,DIAMONDBACK ENERGY,11089
42317412130000,WOODWARD D,07SA,MARTIN (TX),MIDLAND,OIL,2/12/2018,2018,DIAMONDBACK ENERGY,7586
42317412120000,WOODWARD D,08BL,MARTIN (TX),MIDLAND,OIL,2/13/2018,2018,DIAMONDBACK ENERGY,7431
42317412110000,WOODWARD C,07WA,MARTIN (TX),MIDLAND,OIL,2/11/2018,2018,DIAMONDBACK ENERGY,7518
42317412090000,WOODWARD C,06SC,MARTIN (TX),MIDLAND,OIL,2/17/2018,2018,DIAMONDBACK ENERGY,7570
42317412070000,WOODWARD B,04WA,MARTIN (TX),MIDLAND,OIL,2/15/2018,2018,DIAMONDBACK ENERGY,7630
42317412050000,WOODWARD A,02BL,MARTIN (TX),MIDLAND,OIL,2/9/2018,2018,DIAMONDBACK ENERGY,7574
42317412040000,WOODWARD A,01WA,MARTIN (TX),MIDLAND,OIL,2/8/2018,2018,DIAMONDBACK ENERGY,7570
42317411850000,JONES-HOLTON,623SH,MARTIN (TX),MIDLAND,OIL,1/24/2018,2018,DIAMONDBACK ENERGY,7127
42317411790000,JONES-HOLTON,822SH,MARTIN (TX),MIDLAND,OIL,1/27/2018,2018,DIAMONDBACK ENERGY,7127
42317411760000,JONES-HOLTON,223SH,MARTIN (TX),MIDLAND,OIL,1/16/2018,2018,DIAMONDBACK ENERGY,7322
42317411730000,JONES-HOLTON,222SH,MARTIN (TX),MIDLAND,OIL,2/1/2018,2018,DIAMONDBACK ENERGY,7219
42317411540000,POE D,16BU,MARTIN (TX),MIDLAND,OIL,12/21/2017,2017,DIAMONDBACK ENERGY,7455
42317411520000,POE D,15WA,MARTIN (TX),MIDLAND,OIL,12/20/2017,2017,DIAMONDBACK ENERGY,7377
42317411510000,POE C,14SC,MARTIN (TX),MIDLAND,OIL,12/19/2017,2017,DIAMONDBACK ENERGY,7516
42317411470000,POE B,12SA,MARTIN (TX),MIDLAND,OIL,12/17/2017,2017,DIAMONDBACK ENERGY,7339
42317411460000,POE B,11BU,MARTIN (TX),MIDLAND,OIL,12/16/2017,2017,DIAMONDBACK ENERGY,7475
42317411450000,POE A,10WA,MARTIN (TX),MIDLAND,OIL,12/15/2017,2017,DIAMONDBACK ENERGY,7461
42317411440000,POE A,10SC,MARTIN (TX),MIDLAND,OIL,12/14/2017,2017,DIAMONDBACK ENERGY,7534
42317411420000,KINGSFIELD D,09BL,MARTIN (TX),MIDLAND,OIL,12/12/2017,2017,DIAMONDBACK ENERGY,7614
42317411410000,KINGSFIELD D,08WA,MARTIN (TX),MIDLAND,OIL,12/13/2017,2017,DIAMONDBACK ENERGY,7498
42317411390000,KINGSFIELD C,07BU,MARTIN (TX),MIDLAND,OIL,12/12/2017,2017,DIAMONDBACK ENERGY,7426
42317411380000,NORTHEAST SCHARBAUER,1127H,MARTIN (TX),MIDLAND,OIL,1/6/2018,2018,PIONEER NATURAL RESOURCES,7478
42317411370000,NORTHEAST SCHARBAUER,1126H,MARTIN (TX),MIDLAND,OIL,1/3/2018,2018,PIONEER NATURAL RESOURCES,7813
42317411330000,NORTHEAST SCHARBAUER,1117H,MARTIN (TX),MIDLAND,OIL,1/3/2018,2018,PIONEER NATURAL RESOURCES,7928
42317411300000,KELLEN 36-25-H,4315H,MARTIN (TX),MIDLAND,OIL,8/8/2018,2018,PIONEER NATURAL RESOURCES,9902
42317411260000,HSC 319U,10HF,MARTIN (TX),MIDLAND,OIL,12/9/2017,2017,OVINTIV INC.,10956
42317411250000,HSC 319U,9HD,MARTIN (TX),MIDLAND,OIL,12/6/2017,2017,OVINTIV INC.,10700
42317411210000,HSC 319T,5HF,MARTIN (TX),MIDLAND,OIL,12/6/2017,2017,OVINTIV INC.,11088
42317411120000,T Y RANCH,65S,MARTIN (TX),MIDLAND,OIL,12/3/2017,2017,DIAMONDBACK ENERGY,6530
42317411110000,T Y RANCH,45S,MARTIN (TX),MIDLAND,OIL,11/28/2017,2017,DIAMONDBACK ENERGY,6530
42317411100000,UL COMANCHE UNIT A4144,6,MARTIN (TX),MIDLAND,OIL,12/19/2017,2017,DIAMONDBACK ENERGY,7807
42317411090000,UL COMANCHE UNIT A4144,5,MARTIN (TX),MIDLAND,OIL,12/23/2017,2017,DIAMONDBACK ENERGY,7800
42317411080000,KINGSFIELD C,06SC,MARTIN (TX),MIDLAND,OIL,12/10/2017,2017,DIAMONDBACK ENERGY,7414
42317411060000,UL COMANCHE UNIT A4144,4,MARTIN (TX),MIDLAND,OIL,12/27/2017,2017,DIAMONDBACK ENERGY,7814
42317411050000,KINGSFIELD B,04SA,MARTIN (TX),MIDLAND,OIL,12/9/2017,2017,DIAMONDBACK ENERGY,7389
42317411040000,KINGSFIELD B,04BL,MARTIN (TX),MIDLAND,OIL,12/10/2017,2017,DIAMONDBACK ENERGY,7450
42317410930000,MIMS 32H,3347SH,MARTIN (TX),MIDLAND,OIL,1/7/2018,2018,EXXON MOBIL,10299
42317410920000,MIMS 32H,3306BH,MARTIN (TX),MIDLAND,OIL,1/29/2018,2018,EXXON MOBIL,10205
42317410910000,MIMS 32H,3315AH,MARTIN (TX),MIDLAND,OIL,1/6/2018,2018,EXXON MOBIL,10204
42317410890000,MIMS 32H,3326SH,MARTIN (TX),MIDLAND,OIL,11/21/2017,2017,EXXON MOBIL,10294
42317410840000,KINGSFIELD A,02SC,MARTIN (TX),MIDLAND,OIL,12/7/2017,2017,DIAMONDBACK ENERGY,7426
42317410820000,KINGSFIELD A,03WA,MARTIN (TX),MIDLAND,OIL,12/8/2017,2017,DIAMONDBACK ENERGY,7464
42317410800000,HOLT RANCH 3-13 (ALLOC-4SH),6UL,MARTIN (TX),MIDLAND,OIL,11/22/2017,2017,DIAMONDBACK ENERGY,8057
42317410790000,HOLT RANCH 3-13 (ALLOC-3SH),7UL,MARTIN (TX),MIDLAND,OIL,11/25/2017,2017,DIAMONDBACK ENERGY,8023
42317410780000,MIMS 32H,3348SH,MARTIN (TX),MIDLAND,OIL,1/29/2018,2018,EXXON MOBIL,10200
42317410770000,HOLT RANCH 3-13 (ALLOC-4SH),8LL,MARTIN (TX),MIDLAND,OIL,11/28/2017,2017,DIAMONDBACK ENERGY,7861
42317410760000,HOLT RANCH 3-13 (ALLOC-3SH),5LL,MARTIN (TX),MIDLAND,OIL,11/18/2017,2017,DIAMONDBACK ENERGY,8212
42317410750000,MIMS 32H,3307BH,MARTIN (TX),MIDLAND,OIL,3/30/2018,2018,EXXON MOBIL,10203
42317410730000,MIMS 32H,3327SH,MARTIN (TX),MIDLAND,OIL,12/31/2017,2017,EXXON MOBIL,10204
42317410720000,MIMS 32H,3317AH,MARTIN (TX),MIDLAND,OIL,1/30/2018,2018,EXXON MOBIL,10191
42317410700000,WOODY-INEZ 37U,21H,MARTIN (TX),MIDLAND,OIL,2/17/2018,2018,PIONEER NATURAL RESOURCES,7487
42317410680000,WOODY-INEZ 37S,19H,MARTIN (TX),MIDLAND,OIL,2/11/2018,2018,PIONEER NATURAL RESOURCES,7487
42317410650000,JONES-HOLTON,824SH,MARTIN (TX),MIDLAND,OIL,11/11/2017,2017,DIAMONDBACK ENERGY,7170
42317410630000,JONES-HOLTON,624SH,MARTIN (TX),MIDLAND,OIL,11/7/2017,2017,DIAMONDBACK ENERGY,7170
42317410620000,JONES-HOLTON,524SH,MARTIN (TX),MIDLAND,OIL,11/2/2017,2017,DIAMONDBACK ENERGY,7172
42317410590000,JONES-HOLTON,224SH,MARTIN (TX),MIDLAND,OIL,11/7/2017,2017,DIAMONDBACK ENERGY,7172
42317410520000,TARZAN UNIT 2,2028SH,MARTIN (TX),MIDLAND,OIL,11/23/2017,2017,EXXON MOBIL,10303
42317410500000,TARZAN UNIT 2,2008BH,MARTIN (TX),MIDLAND,OIL,12/23/2017,2017,EXXON MOBIL,10318
42317410470000,SHORTES 40 UNIT,1WB,MARTIN (TX),MIDLAND,OIL,11/2/2017,2017,DIAMONDBACK ENERGY,10401
42317410440000,TARZAN UNIT 2,2048SH,MARTIN (TX),MIDLAND,OIL,11/2/2017,2017,EXXON MOBIL,10293
42317410400000,DFK 319J,6HF,MARTIN (TX),MIDLAND,OIL,10/24/2017,2017,OVINTIV INC.,10172
42317410390000,DFK 319I,5HE,MARTIN (TX),MIDLAND,OIL,10/25/2017,2017,OVINTIV INC.,10181
42317410380000,DFK 319I,4HF,MARTIN (TX),MIDLAND,OIL,10/24/2017,2017,OVINTIV INC.,10818
42317410340000,T Y RANCH,65N,MARTIN (TX),MIDLAND,OIL,10/1/2017,2017,DIAMONDBACK ENERGY,6202
42317410270000,HNC A248E,6HF,MARTIN (TX),MIDLAND,OIL,10/4/2017,2017,OVINTIV INC.,9373
42317410260000,HNC A248E,5HE,MARTIN (TX),MIDLAND,OIL,9/30/2017,2017,OVINTIV INC.,9159
42317410050000,STRAIN 20 UNIT 2,2048SH,MARTIN (TX),MIDLAND,OIL,12/12/2017,2017,EXXON MOBIL,10381
42317410040000,STRAIN 20 UNIT 2,2028SH,MARTIN (TX),MIDLAND,OIL,11/16/2017,2017,EXXON MOBIL,10354
42317410020000,VINEYARD HZ O UNIT,1701WA,MARTIN (TX),MIDLAND,OIL,9/26/2017,2017,DIAMONDBACK ENERGY,10114
42317410010000,VINEYARD HZ O UNIT,1701LS,MARTIN (TX),MIDLAND,OIL,9/30/2017,2017,DIAMONDBACK ENERGY,10268
42317409970000,SALE RANCH W14L,112H,MARTIN (TX),MIDLAND,OIL,12/12/2017,2017,PIONEER NATURAL RESOURCES,7022
42317409960000,SALE RANCH W14K,111H,MARTIN (TX),MIDLAND,OIL,12/10/2017,2017,PIONEER NATURAL RESOURCES,7172
42317409900000,JAGUAR EAST B,1WA,MARTIN (TX),MIDLAND,OIL,2/10/2018,2018,DIAMONDBACK ENERGY,11585
42317409880000,HNC 248D,3HE,MARTIN (TX),MIDLAND,OIL,9/9/2017,2017,OVINTIV INC.,9244
42317409870000,HNC 248D,2HC,MARTIN (TX),MIDLAND,OIL,9/13/2017,2017,OVINTIV INC.,9181
42317409840000,PEELER D,16MA,MARTIN (TX),MIDLAND,OIL,9/21/2017,2017,DIAMONDBACK ENERGY,7460.4
42317409770000,MABEE BREEDLOVE,2201LS,MARTIN (TX),MIDLAND,OIL,9/14/2017,2017,DIAMONDBACK ENERGY,8766
42317409720000,PEELER B,12WA,MARTIN (TX),MIDLAND,OIL,9/17/2017,2017,DIAMONDBACK ENERGY,7516.18
42317409700000,PEELER C,14WA,MARTIN (TX),MIDLAND,OIL,9/16/2017,2017,DIAMONDBACK ENERGY,7382
42317409680000,PEELER C,13BU,MARTIN (TX),MIDLAND,OIL,9/18/2017,2017,DIAMONDBACK ENERGY,7373
42317409640000,PEELER B,11WA,MARTIN (TX),MIDLAND,OIL,9/13/2017,2017,DIAMONDBACK ENERGY,7441
42317409620000,PEELER B,13SC,MARTIN (TX),MIDLAND,OIL,9/13/2017,2017,DIAMONDBACK ENERGY,7355
42317409580000,PEELER A,09WA,MARTIN (TX),MIDLAND,OIL,9/9/2017,2017,DIAMONDBACK ENERGY,9398
42317409560000,UL 2631,04SB,MARTIN (TX),MIDLAND,OIL,12/6/2017,2017,DIAMONDBACK ENERGY,7064
42317409510000,UL 2631,04MB,MARTIN (TX),MIDLAND,OIL,12/5/2017,2017,DIAMONDBACK ENERGY,7309
42317409470000,MABEE BREEDLOVE C,2307LS,MARTIN (TX),MIDLAND,OIL,9/15/2017,2017,DIAMONDBACK ENERGY,8682
42317409450000,UL 2631,08WB,MARTIN (TX),MIDLAND,OIL,6/10/2018,2018,DIAMONDBACK ENERGY,7325
42317409340000,UL 2631,03SC,MARTIN (TX),MIDLAND,OIL,11/15/2017,2017,DIAMONDBACK ENERGY,7368
42317409330000,UL 2631,02SB,MARTIN (TX),MIDLAND,OIL,11/16/2017,2017,DIAMONDBACK ENERGY,7366
42317409320000,UL 2631,02MA,MARTIN (TX),MIDLAND,OIL,11/17/2017,2017,DIAMONDBACK ENERGY,7349
42317409260000,TIGER UNIT SN 245-252,407H,MARTIN (TX),MIDLAND,OIL,8/18/2017,2017,DIAMONDBACK ENERGY,7531
42317409110000,SHARK 14-23 (ALLOC-1SH),2UA,MARTIN (TX),MIDLAND,OIL,8/7/2017,2017,DIAMONDBACK ENERGY,7665
42317408930000,HSC 319B,2HC,MARTIN (TX),MIDLAND,OIL,6/27/2017,2017,OVINTIV INC.,6247
42317408780000,ACT G,01SC,MARTIN (TX),MIDLAND,OIL,7/16/2017,2017,DIAMONDBACK ENERGY,9369
42317408750000,ACT F,02WA,MARTIN (TX),MIDLAND,OIL,7/13/2017,2017,DIAMONDBACK ENERGY,9356
42317408660000,ACT F,02BL,MARTIN (TX),MIDLAND,OIL,7/14/2017,2017,DIAMONDBACK ENERGY,9463
42317408650000,ACT F,03MB,MARTIN (TX),MIDLAND,OIL,7/12/2017,2017,DIAMONDBACK ENERGY,9357
42317408620000,ACT E,05BL,MARTIN (TX),MIDLAND,OIL,7/2/2017,2017,DIAMONDBACK ENERGY,9399
42317408600000,ACT E,04SC,MARTIN (TX),MIDLAND,OIL,7/9/2017,2017,DIAMONDBACK ENERGY,9515
42317408550000,ACT D,06SC,MARTIN (TX),MIDLAND,OIL,7/1/2017,2017,DIAMONDBACK ENERGY,9429
42317408540000,ACT D,06MB,MARTIN (TX),MIDLAND,OIL,6/30/2017,2017,DIAMONDBACK ENERGY,9428
42317408490000,ACT A,08SC,MARTIN (TX),MIDLAND,OIL,7/6/2017,2017,DIAMONDBACK ENERGY,9488
42317408470000,HOLT RANCH NORTH,5HF,MARTIN (TX),MIDLAND,OIL,6/6/2017,2017,OVINTIV INC.,8002
42317408460000,HOLT RANCH NORTH,7HE,MARTIN (TX),MIDLAND,OIL,6/5/2017,2017,OVINTIV INC.,8805
42317408430000,T Y RANCH,41N,MARTIN (TX),MIDLAND,OIL,8/29/2017,2017,DIAMONDBACK ENERGY,6038
42317408410000,HOLT RANCH NORTH,6HC,MARTIN (TX),MIDLAND,OIL,6/26/2017,2017,OVINTIV INC.,8805
42317408400000,HOLT RANCH NORTH,3HE,MARTIN (TX),MIDLAND,OIL,6/8/2017,2017,OVINTIV INC.,8809
42317408390000,HOLT RANCH NORTH,2HF,MARTIN (TX),MIDLAND,OIL,6/13/2017,2017,OVINTIV INC.,8006
42317408380000,HOLT RANCH NORTH,1HC,MARTIN (TX),MIDLAND,OIL,6/18/2017,2017,OVINTIV INC.,8057
42317408210000,WILBANKS ALLAR EAST UNIT,507H,MARTIN (TX),MIDLAND,OIL,7/18/2017,2017,DIAMONDBACK ENERGY,9452
42317408200000,WILBANKS A SN 16-15 03,803H,MARTIN (TX),MIDLAND,OIL,6/23/2017,2017,DIAMONDBACK ENERGY,9272
42317408150000,MABEE BREEDLOVE,2306LS,MARTIN (TX),MIDLAND,OIL,5/14/2017,2017,DIAMONDBACK ENERGY,8492
42317408130000,MABEE BREEDLOVE,2202LS,MARTIN (TX),MIDLAND,OIL,5/16/2017,2017,DIAMONDBACK ENERGY,8369
42317408110000,HOLT RANCH 3-13 (ALLOC-2SH),4LL,MARTIN (TX),MIDLAND,OIL,7/2/2017,2017,DIAMONDBACK ENERGY,8123
42317408030000,M.A.K.(SPRABERRY)UNIT,2701H,MARTIN (TX),MIDLAND,OIL,7/26/2017,2017,DIAMONDBACK ENERGY,7668
42317407870000,G.W. GLASS B,1001H,MARTIN (TX),MIDLAND,OIL,8/10/2017,2017,CONOCOPHILLIPS,7592
42317407740000,THOMAS,04SA,MARTIN (TX),MIDLAND,OIL,5/22/2017,2017,DIAMONDBACK ENERGY,7312
42317407690000,THOMAS,05MB,MARTIN (TX),MIDLAND,OIL,5/23/2017,2017,DIAMONDBACK ENERGY,7379
42317407680000,THOMAS,07BL,MARTIN (TX),MIDLAND,OIL,5/20/2017,2017,DIAMONDBACK ENERGY,7455
42317407670000,THOMAS,02SC,MARTIN (TX),MIDLAND,OIL,5/26/2017,2017,DIAMONDBACK ENERGY,7358
42317407630000,THOMAS,02BL,MARTIN (TX),MIDLAND,OIL,5/30/2017,2017,DIAMONDBACK ENERGY,7349
42317407610000,THOMAS,03BU,MARTIN (TX),MIDLAND,OIL,5/20/2017,2017,DIAMONDBACK ENERGY,7475
42317407510000,PATRICIA UNIT 1,4823SH,MARTIN (TX),MIDLAND,OIL,4/29/2017,2017,EXXON MOBIL,10298
42317407500000,PATRICIA UNIT 1,4812AH,MARTIN (TX),MIDLAND,OIL,8/3/2017,2017,EXXON MOBIL,10283
42317407490000,PATRICIA UNIT 1,4804BH,MARTIN (TX),MIDLAND,OIL,5/24/2017,2017,EXXON MOBIL,10291
42317407340000,NORTHEAST SCHARBAUER,1314H,MARTIN (TX),MIDLAND,OIL,7/2/2017,2017,PIONEER NATURAL RESOURCES,8168
42317407240000,PATRICIA UNIT 1,4822SH,MARTIN (TX),MIDLAND,OIL,7/16/2017,2017,EXXON MOBIL,10293
42317407210000,EPLEY-SALE 39E,5H,MARTIN (TX),MIDLAND,OIL,6/1/2018,2018,PIONEER NATURAL RESOURCES,7172
42317407180000,EPLEY-SALE 39B,2H,MARTIN (TX),MIDLAND,OIL,5/4/2017,2017,PIONEER NATURAL RESOURCES,7209
42317407170000,EPLEY-SALE 39A,1H,MARTIN (TX),MIDLAND,OIL,5/2/2017,2017,PIONEER NATURAL RESOURCES,7182
42317407080000,PATRICIA UNIT 1,4843SH,MARTIN (TX),MIDLAND,OIL,5/8/2017,2017,EXXON MOBIL,10295
42317407060000,WOODY-HOWARD 37J,10H,MARTIN (TX),MIDLAND,OIL,5/14/2017,2017,PIONEER NATURAL RESOURCES,9804
42317407040000,WOODY-HOWARD 37H,8H,MARTIN (TX),MIDLAND,OIL,5/10/2017,2017,PIONEER NATURAL RESOURCES,9977
42317407010000,COLE 36-2406 AL 13,N 13MB,MARTIN (TX),MIDLAND,OIL,4/24/2017,2017,DIAMONDBACK ENERGY,7161
42317406970000,COLE 36-2406 AL 10,N 14MA,MARTIN (TX),MIDLAND,OIL,4/22/2017,2017,DIAMONDBACK ENERGY,7240
42317406960000,COLE 36-2406 AL 9,N 16MB,MARTIN (TX),MIDLAND,OIL,4/13/2017,2017,DIAMONDBACK ENERGY,6985
42317406950000,COLE 36-2406 AL 8,N 15SC,MARTIN (TX),MIDLAND,OIL,4/4/2017,2017,DIAMONDBACK ENERGY,7026
42317406940000,COLE 36-2406 AL 7,N 16SA,MARTIN (TX),MIDLAND,OIL,3/23/2017,2017,DIAMONDBACK ENERGY,6963
42317406930000,PATRICIA UNIT 1,4841SH,MARTIN (TX),MIDLAND,OIL,5/16/2017,2017,EXXON MOBIL,10313
42317406910000,COLE 36-2406 AL 6,N 10BU,MARTIN (TX),MIDLAND,OIL,2/26/2017,2017,DIAMONDBACK ENERGY,7272
42317406870000,WALKER 14-11 (ALLOC-2NH),2UB,MARTIN (TX),MIDLAND,OIL,3/8/2017,2017,DIAMONDBACK ENERGY,7438
42317406840000,COLE 36-2406 AL 4,N 14BU,MARTIN (TX),MIDLAND,OIL,2/16/2017,2017,DIAMONDBACK ENERGY,7238
42317406800000,VINEYARD HZ B UNIT,0601LS,MARTIN (TX),MIDLAND,OIL,4/4/2017,2017,DIAMONDBACK ENERGY,11034
42317406770000,WOODY 38J,10H,MARTIN (TX),MIDLAND,OIL,10/15/2019,2019,PIONEER NATURAL RESOURCES,9781
42317406760000,WOODY 38I,9H,MARTIN (TX),MIDLAND,OIL,5/9/2018,2018,PIONEER NATURAL RESOURCES,10037
42317406750000,WOODY 38H,8H,MARTIN (TX),MIDLAND,OIL,5/8/2018,2018,PIONEER NATURAL RESOURCES,10037
42317406740000,WOODY 38G,7H,MARTIN (TX),MIDLAND,OIL,5/6/2018,2018,PIONEER NATURAL RESOURCES,10037
42317406730000,HR 320O,8HE,MARTIN (TX),MIDLAND,OIL,1/10/2017,2017,OVINTIV INC.,10453
42317406690000,COLE 36-2406 AL 2,N 12BL,MARTIN (TX),MIDLAND,OIL,2/6/2017,2017,DIAMONDBACK ENERGY,6972
42317406680000,COLE 36-2406 AL 1,N 16BL,MARTIN (TX),MIDLAND,OIL,2/8/2017,2017,DIAMONDBACK ENERGY,7214
42317406540000,TIGER UNIT SN 245-252,801H,MARTIN (TX),MIDLAND,OIL,1/29/2017,2017,DIAMONDBACK ENERGY,7322
42317406530000,TIGER UNIT SN 245-252,501H,MARTIN (TX),MIDLAND,OIL,2/1/2017,2017,DIAMONDBACK ENERGY,7172
